"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI","Fulfillment Channel","Expenses"
"29/04/2026","Amazon.es","B0FK5X28D6","T7-0CG9-DSP7","Dios, Hitler y Gandhi entran en un Bar…– Juego de Mesa Adulto de Debate provocador y Humor Inteligente, Defiende Ideas controvertidas con lógica, Velocidad o sátira (Idioma Español)","199,90","99,95","99,95","0,00","10","5","5","0","0","0,00","-22,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-78,69","198,94","-48,75","-52,04","98,15","98,15","32,73","7,41","156","9,62","-22,22","0,00","201,33","FBA","0,00"
"29/04/2026","Amazon.es","B0B3S21BDY","WM50074","Winning Moves Guess Who Super Mario Juego De Mesa Quien Es Quien - Ideal para Niños De 3 Años En Adelante, Este Juego para 2 Jugadores Trae A Tus Personajes Favoritos De Super Mario.","199,92","0,00","0,00","0,00","8","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-47,84","152,08","-68,64","-30,36","53,08","53,08","26,55","0,00","36","22,22","0,00","0,00","77,33","FBA","0,00"
"29/04/2026","Amazon.es","B0C64JB1X7","0Y-BKVM-1IFT","Double 5 – Juego de Cartas Educativo y Divertido, Matemáticas Rápidas y Estrategia para Niños y Adultos, Ideal para Juegos de Mesa Infantiles, Regalos Creativos y Diversión en Español","41,94","0,00","0,00","0,00","6","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-21,52","20,42","-7,50","-1,21","11,71","11,71","27,91","0,00","5","120,00","0,00","0,00","156,13","FBA","0,00"
"29/04/2026","Amazon.es","B0CXYY1JH9","64320591","Bandai Zap Chef - Máquina de helado instantánea, crea deliciosas golosinas en cuestión de minutos con el laboratorio enrollado de Zap Chef, perfecto para niños, juego de máquina de rollos de helado","79,96","0,00","0,00","0,00","4","0","0","0","0","0,00","-2,19","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-22,77","55,00","-37,80","-13,88","3,32","3,32","4,16","2,74","37","10,81","-2,19","0,00","8,78","FBA","0,00"
"29/04/2026","Amazon.es","B0C64LHJT2","4O-KBRE-B8Q6","Nippon | Juego de Mesa sobre Cultura Japonesa, Anime y Sushi (Idioma Español)","23,98","19,99","19,99","0,00","1","1","1","0","0","0,00","-15,15","0,00","0,00","0,00","0,00","0,00","0,00","-4,12","0,00","0,00","0,00","-8,02","16,68","-7,22","-7,63","1,83","1,83","4,16","34,46","70","2,86","-15,15","0,00","25,35","FBA","0,00"
"29/04/2026","Amazon.es","B08G1M724F","WM40297","Winning Moves Trivial Pursuit Harry Potter - Juegos De Mesa Niños 10 Años, Juegos De Mesa Adulto, Juego para 2+ Jugadores, Juego De Quiz, Trivia para Fans De Harry Potter","74,98","0,00","0,00","0,00","2","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-13,45","61,53","-5,26","-13,01","43,26","43,26","57,69","0,00","45","4,44","0,00","0,00","822,43","FBA","0,00"
"29/04/2026","Amazon.es","B0F8VTB344","B3-POVL-HWCF","Abuelita Voladora – Juego de Mesa dinámico y Divertido, Ideal para niños Desde 4 años, Fomenta la coordinación y Trabajo en Equipo, Fiestas, reuniones Familiares y Regalos Infantiles","24,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3,62","28,61","-13,46","-4,34","10,81","10,81","43,27","0,00","6","16,67","0,00","0,00","80,31","FBA","0,00"
"29/04/2026","Amazon.es","B0B3S1TB3Z","7Z-MSKZ-DKI2","Winning Moves Trivial Pursuit Terror - Juegos De Mesa Adulto, Juego para 2+ Jugadores, Juego De Quiz, Trivia para Los Amantes De La Groza","34,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-10,33","24,66","-4,53","-6,07","14,06","14,06","40,18","0,00","16","6,25","0,00","0,00","310,38","FBA","0,00"
"29/04/2026","Amazon.es","B0F8W6QF1Q","IA-AIQW-970Z","Creative Live Games The Voting Game – Juego de Cartas en Español para Adulto con Preguntas atrevidas y votaciones secretas, 250 Cartas con situaciones Divertidas (Idioma Español)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,10","12,89","-7,99","-3,47","1,43","1,43","7,16","0,00","3","33,33","0,00","0,00","17,90","FBA","0,00"
"29/04/2026","Amazon.es","B0GL925YKR","CT01437-PT","Nippon | Juego de Mesa sobre Cultura Japonesa, Anime y Sushi (Linguagem Português)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,01","15,98","-3,61","0,00","12,37","12,37","61,88","0,00","1","100,00","0,00","0,00","342,66","FBA","0,00"
"29/04/2026","Amazon.es","B0F8VX5C2W","NM-9OT8-JYEE","Game Creator Set – CREA Tus Propios Juegos de Mesa, Incluye tableros modulares, Dados, Cartas Personalizables y peones, Ideal para niños, jóvenes, educadores, talleres creativos y familias","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-8,01","11,98","-6,96","-3,47","1,55","1,55","7,76","0,00","1","100,00","0,00","0,00","22,27","FBA","0,00"
"29/04/2026","Amazon.es","B0BP844P8J","CT93338","Creative Live Games Littlest Pet Shop Travel & Play Set – Maletín con 8 Escenarios, Stickers Reutilizables y Accesorios | Juego Creativo para Niños","0,00","19,99","19,99","0,00","0","1","1","0","0","0,00","-1,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-5,01","13,18","-4,08","0,00","9,10","9,10","45,52","9,00","16","6,25","-1,80","0,00","223,04","FBA","0,00"
"29/04/2026","Amazon.es","B0BP86T74F","CT93345","Creative Live Games Littlest Pet Shop Paint Your Window Art – Set para pintar y decorar ventanas con 8 mascotas, pinturas y ventosas | Manualidades creativas niños 3+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,25","0,00","0,00","-0,25","-0,25","0,00","0,00","3","0,00","-0,25","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0F8VZ86MV","I2-TZE7-2YVZ","Pick Your Poison – Juego de Cartas para Adultos con Preguntas Provocadoras y Decisiones Extremas (Idioma Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0B8ZY7MVX","JD-QI46-3Z4Z","SUPERCLUB – El Juego de Mesa para mánagers de fútbol","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0BP848YP7","K9-C2SU-R854","Cross The Line – Juego de Mesa Adulto con 440 Dilemas Extremos y Divertidos | Party Game de Humor y Debate Picante para Fiestas, Reuniones y Amigos +16 años, 3+ Jugadores (Idioma: Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0C64BQVNN","MJ-CLTM-2ARJ","Creative Live Games GO Fish! – Juego de Cartas Familiar: Memoria y atención, 2–8 Jugadores, +3 años, 20 min, 56 Cartas y Roles Especiales","0,00","0,00","0,00","0,00","0","0","0","0","3","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-25,71","1,26","0,00","0,00","-26,97","0,00","4,68","-21,03","-21,03","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0F8RCJ15P","N1-KCNY-DM4V","Atrapa El Plátano - Juego de acción y destreza para niños y familias, Corre, esquiva y roba plátanos con máscaras y pulseras ruidosas, Ideal para fiestas, cumpleaños y juegos de mesa infantiles","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0CL4TZHGR","WM04175","Winning Moves Guess Who La Patrulla Canina Juego De Mesa Quien Es Quien - Únete A La Patrulla Canina En Este Divertido Juego para Niños De 6 Años En Adelante. para 2 Jugadores.","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","219","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0C649ZFSM","OO-U8Q6-UP1I","Cut The Crap - Juego de Mesa Divertido y Estratégico | Cartas Rápidas y de Risa para Adultos y Familias | Ideal para Fiestas, Reuniones y Noches de Juegos | 2-6 Jugadores","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B09HMK46S2","WM00087.","Top Trumps Cards Frozen 2 - Cartas Españolas, Juegos De Cartas Adultos, Juegos De Cartas para Niños, Cartas De Trivia, Desde 6 Años, para 2+ Jugadores","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0BP879JNQ","UO-WCTI-MBFA","Creative Live Games Podría Ser Peor - Juego de Cartas para Adultos, Humor Negro, Narrativa Sarcástica y Cartas XL, 220 Cartas + 110 XL (Idioma Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0C64P7YKP","VA-XR4I-FWXQ","Vox Pop – Juego de Cartas Absurdo para Adultos +18 de Creative Live Games – Preguntas Incómodas, Respuestas Locas y Carta “CÁLLATE” – Ideal para Fiestas y Risas entre Amigos – 329 Tarjetas","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0C64HSHF9","ZJ-QSYQ-NHL4-","Adult Sh!ts, Juego de cartas para adultos, con humor negro, excusas ridículas y situaciones incómodas, Perfecto para fiestas, pre-fiestas y noches de risas, Juguete creativo y atrevido","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B09HMT2H32","WM46633","MONOPOLY Juegos de Mesa - Edición Naruto: 2-6 Jugadores, Juegos Infantiles y para Adultos, Perfecto Regalo, Ideal para Noches de Juegos, Desde 8+ Años","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0BM9XH1C8","WM50531","Monopoly Juegos de Mesa - Edición One Piece: 2-6 Jugadores, Juegos Infantiles y para Adultos, Perfecto Regalo, Ideal para Noches de Juegos, Desde 12+ Años","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0FTC79SS1","7L-BIU7-8ZPW","Creative Live Games Sex Party Game – Juego de Mesa para Adultos | 3-8 Jugadores | Desafíos atrevidos, Humor y diversión Picante en Fiestas y reuniones 18+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0BP83M4YF","8T-DVF6-RRF8","Granizástico – Vaso para granizados caseros | Convierte Cualquier Bebida en granizado en Minutos, Incluye Pajita, Cuchara y Cubos Reutilizables","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B09NP3VZZ8","WM01991","Winning Moves Quién Es Quién Harry Potter Juego De Mesa para Magos Y Brujas De 6 Años En Adelante, Descubre El Mundo Mágico De Harry Potter - para 2 Jugadores+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0GL8KXWLQ","CT01185-PT","Adult Sh!ts Jogo de Tabuleiro Party Game de Cartas para Adultos e Amigos – Jogo de Cartas Estratégico e Criativo de Desculpas Esfarrapadas para Festas e Grupos – Versão em Português – 2 a 10 Jogadores","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0GL8B2L9R","CT69229-PT","Dios, Hitler y Gandhi entran en un Bar…– Juego de Mesa Adulto de Debate provocador y Humor Inteligente, Defiende Ideas controvertidas con lógica, Velocidad o sátira (Linguagem Português)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"29/04/2026","Amazon.es","B0GL8PRH39","DG01413-PT","Creative Live Games The Voting Game – Juego de Cartas en Español para Adulto con Preguntas atrevidas y votaciones secretas, 250 Cartas con situaciones Divertidas (Linguagem Português)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0FK5X28D6","T7-0CG9-DSP7","Dios, Hitler y Gandhi entran en un Bar…– Juego de Mesa Adulto de Debate provocador y Humor Inteligente, Defiende Ideas controvertidas con lógica, Velocidad o sátira (Idioma Español)","19,99","59,97","59,97","0,00","1","3","3","0","0","0,00","-18,11","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-25,31","36,54","-13,00","-13,88","9,66","9,66","12,08","22,65","133","3,01","-18,11","0,00","74,31","FBA","0,00"
"30/04/2026","Amazon.es","B0C64LHJT2","4O-KBRE-B8Q6","Nippon | Juego de Mesa sobre Cultura Japonesa, Anime y Sushi (Idioma Español)","59,97","0,00","0,00","0,00","3","0","0","0","0","0,00","-10,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-18,21","31,17","-10,83","-10,41","9,93","9,93","16,56","17,66","58","5,17","-10,59","0,00","91,69","FBA","0,00"
"30/04/2026","Amazon.es","B0BM9XH1C8","WM50531","Monopoly Juegos de Mesa - Edición One Piece: 2-6 Jugadores, Juegos Infantiles y para Adultos, Perfecto Regalo, Ideal para Noches de Juegos, Desde 12+ Años","119,97","0,00","0,00","0,00","3","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-27,13","92,84","-40,26","-20,82","31,76","31,76","26,47","0,00","15","20,00","0,00","0,00","78,89","FBA","0,00"
"30/04/2026","Amazon.es","B0CXYY1JH9","64320591","Bandai Zap Chef - Máquina de helado instantánea, crea deliciosas golosinas en cuestión de minutos con el laboratorio enrollado de Zap Chef, perfecto para niños, juego de máquina de rollos de helado","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-8,01","11,98","-9,45","-3,47","-0,94","-0,94","-4,70","0,00","22","4,55","0,00","0,00","-9,95","FBA","0,00"
"30/04/2026","Amazon.es","B0F8VTB344","B3-POVL-HWCF","Abuelita Voladora – Juego de Mesa dinámico y Divertido, Ideal para niños Desde 4 años, Fomenta la coordinación y Trabajo en Equipo, Fiestas, reuniones Familiares y Regalos Infantiles","27,98","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,48","0,00","0,00","0,00","-4,92","20,58","-6,73","0,00","13,85","13,85","49,50","0,00","7","14,29","0,00","0,00","205,79","FBA","0,00"
"30/04/2026","Amazon.es","B0F8VZ86MV","I2-TZE7-2YVZ","Pick Your Poison – Juego de Cartas para Adultos con Preguntas Provocadoras y Decisiones Extremas (Idioma Español)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,01","15,98","-7,99","-3,47","4,52","4,52","22,61","0,00","3","33,33","0,00","0,00","56,57","FBA","0,00"
"30/04/2026","Amazon.es","B0B8ZY7MVX","JD-QI46-3Z4Z","SUPERCLUB – El Juego de Mesa para mánagers de fútbol","34,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-10,42","24,57","-14,00","-6,07","4,50","4,50","12,85","0,00","4","25,00","0,00","0,00","32,14","FBA","0,00"
"30/04/2026","Amazon.es","B08G1M724F","WM40297","Winning Moves Trivial Pursuit Harry Potter - Juegos De Mesa Niños 10 Años, Juegos De Mesa Adulto, Juego para 2+ Jugadores, Juego De Quiz, Trivia para Fans De Harry Potter","36,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,92","32,07","-2,63","-6,42","23,02","23,02","62,23","0,00","16","6,25","0,00","0,00","875,29","FBA","0,00"
"30/04/2026","Amazon.es","B0GL8B2L9R","CT69229-PT","Dios, Hitler y Gandhi entran en un Bar…– Juego de Mesa Adulto de Debate provocador y Humor Inteligente, Defiende Ideas controvertidas con lógica, Velocidad o sátira (Linguagem Português)","19,99","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,36","12,63","-3,36","0,00","9,27","9,27","46,37","0,00","5","20,00","0,00","0,00","275,89","FBA","0,00"
"30/04/2026","Amazon.es","B0CL4TZHGR","WM04175","Winning Moves Guess Who La Patrulla Canina Juego De Mesa Quien Es Quien - Únete A La Patrulla Canina En Este Divertido Juego para Niños De 6 Años En Adelante. para 2 Jugadores.","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","158","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B09HMT2H32","WM46633","MONOPOLY Juegos de Mesa - Edición Naruto: 2-6 Jugadores, Juegos Infantiles y para Adultos, Perfecto Regalo, Ideal para Noches de Juegos, Desde 8+ Años","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0C64JB1X7","0Y-BKVM-1IFT","Double 5 – Juego de Cartas Educativo y Divertido, Matemáticas Rápidas y Estrategia para Niños y Adultos, Ideal para Juegos de Mesa Infantiles, Regalos Creativos y Diversión en Español","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0FTC79SS1","7L-BIU7-8ZPW","Creative Live Games Sex Party Game – Juego de Mesa para Adultos | 3-8 Jugadores | Desafíos atrevidos, Humor y diversión Picante en Fiestas y reuniones 18+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0B3S1TB3Z","7Z-MSKZ-DKI2","Winning Moves Trivial Pursuit Terror - Juegos De Mesa Adulto, Juego para 2+ Jugadores, Juego De Quiz, Trivia para Los Amantes De La Groza","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0BP85T9F3","8K-T3U9-7NKD","Anonymous Cyber Hunt – Juego de Estrategia y Deducción Cibernética para Niños y Adultos – Descubre Identidades Secretas en una Guerra Digital Global – Incluye 4 Tabletas LCD Reutilizables","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0BP83M4YF","8T-DVF6-RRF8","Granizástico – Vaso para granizados caseros | Convierte Cualquier Bebida en granizado en Minutos, Incluye Pajita, Cuchara y Cubos Reutilizables","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0BP86T74F","CT93345","Creative Live Games Littlest Pet Shop Paint Your Window Art – Set para pintar y decorar ventanas con 8 mascotas, pinturas y ventosas | Manualidades creativas niños 3+","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,25","0,00","0,00","-0,25","-0,25","0,00","0,00","1","0,00","-0,25","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0FK5V2213","JB-B7GY-W0I3","Detective Club - ¡Atrapa al Ladrón! Juego de Misterio para Niños +6 Años – 120 Cartas con Pistas y Coartadas – Fomenta Lógica, Deducción y Juego en Equipo – Ideal para Familias y Fiestas","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0C64BQVNN","MJ-CLTM-2ARJ","Creative Live Games GO Fish! – Juego de Cartas Familiar: Memoria y atención, 2–8 Jugadores, +3 años, 20 min, 56 Cartas y Roles Especiales","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0F8VX5C2W","NM-9OT8-JYEE","Game Creator Set – CREA Tus Propios Juegos de Mesa, Incluye tableros modulares, Dados, Cartas Personalizables y peones, Ideal para niños, jóvenes, educadores, talleres creativos y familias","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0C649ZFSM","OO-U8Q6-UP1I","Cut The Crap - Juego de Mesa Divertido y Estratégico | Cartas Rápidas y de Risa para Adultos y Familias | Ideal para Fiestas, Reuniones y Noches de Juegos | 2-6 Jugadores","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00","FBA","0,00"
"30/04/2026","Amazon.es","B0BP879JNQ","UO-WCTI-MBFA","Creative Live Games Podría Ser Peor - Juego de Cartas para Adultos, Humor Negro, Narrativa Sarcástica y Cartas XL, 220 Cartas + 110 XL (Idioma Español)","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5","0,00","0,00","0,00","0,00","FBA","0,00"
